@relation ASS2009
@attribute skill_ID numeric
@attribute skill_mastery numeric
@attribute ability_profile numeric
@attribute problem_difficulty numeric
@attribute correctness {1,0}
@data
35,0.855221,2,5,0
35,0.856598,2,4,0
35,0.857965,2,4,0
35,0.85932,2,4,0
35,0.860664,2,5,0
35,0.861997,2,2,0
35,0.863319,2,7,0
35,0.86463,2,3,0
35,0.86593,2,3,1
35,0.865774,2,5,0
97,0.786424,2,3,1
97,0.911631,2,7,1
98,0.103297,2,5,1
98,0.26893,2,4,1
47,0.608426,2,1,1
47,0.749077,2,1,1
47,0.849217,2,1,1
47,0.913239,2,3,1
47,0.951396,2,3,1
45,0.271337,2,4,1
45,0.484082,2,3,1
45,0.686865,2,3,1
55,0.571245,2,4,0
55,0.574119,2,0,1
55,0.573934,2,8,0
55,0.576801,2,0,1
55,0.576615,2,4,1
55,0.576428,2,1,1
50,0.267977,2,2,1
50,0.480335,2,3,1
50,0.683796,2,4,1
50,0.830763,2,3,0
50,0.109758,2,2,1
50,0.278399,2,5,0
31,0.023906,2,6,1
82,0.2428,2,2,1
48,0.003026,2,6,0
48,0.002016,2,6,1
43,0.41426,2,3,1
35,0.867065,2,2,0
35,0.868345,2,7,0
35,0.869615,2,2,1
35,0.869462,2,5,0
35,0.870722,2,3,0
35,0.871972,2,5,1
35,0.871821,2,6,0
35,0.873061,2,2,0
35,0.874291,2,4,0
35,0.875511,2,5,0
35,0.87672,2,1,1
50,0.101695,2,5,0
50,0.101204,2,3,0
50,0.101203,2,5,1
50,0.265836,2,5,0
50,0.101652,2,6,1
50,0.2665,2,4,0
50,0.101654,2,2,1
50,0.266503,2,3,1
50,0.478687,2,4,0
50,0.102651,2,4,0
50,0.101206,2,4,1
50,0.265841,2,5,0
50,0.101652,2,3,0
50,0.101204,2,3,1
53,0.101254,2,2,1
53,0.2428,2,3,1
53,0.413569,2,1,1
53,0.586144,2,2,1
21,0.657549,2,5,0
35,0.876573,2,3,1
35,0.876426,2,3,1
35,0.876279,2,3,1
35,0.876132,2,4,1
51,0.533333,2,2,0
51,0.536286,2,3,1
51,0.536128,2,3,1
21,0.659015,2,7,1
21,0.658607,2,4,1
40,0.756582,2,1,0
7,0.846478,2,3,1
7,0.897992,2,2,1
15,0.656566,2,2,1
15,0.813179,2,3,0
8,0.320647,2,4,0
5,0.861211,2,0,1
100,0.532567,2,6,1
64,0.56,2,3,1
100,0.532413,2,3,1
64,0.559619,2,4,1
100,0.532258,2,3,1
50,0.265837,2,7,0
50,0.101652,2,4,1
50,0.2665,2,5,1
50,0.478683,2,5,1
87,0.443709,2,5,0
87,0.445251,2,7,0
87,0.446793,2,8,0
3,0.686047,2,5,0
6,0.584071,2,3,1
95,0.830435,2,0,1
93,0.328947,2,2,1
50,0.682437,2,4,1
50,0.829899,2,3,0
50,0.109705,2,4,1
50,0.278322,2,5,1
50,0.491806,2,4,1
26,0.675676,2,2,1
93,0.363746,2,0,1
50,0.693144,2,3,0
50,0.105051,2,1,1
50,0.271511,2,3,0
50,0.101671,2,3,1
50,0.266528,2,1,1
50,0.478714,2,1,1
50,0.682463,2,2,1
50,0.829916,2,1,1
45,0.832709,2,4,0
49,0.681827,2,5,0
7,0.933574,2,3,1
7,0.957334,2,1,1
10,0.621993,2,8,0
12,0.673729,2,0,1
27,0.675258,2,0,1
87,0.448335,2,4,0
1,0.634752,0,4,0
1,0.104899,0,4,0
34,0.875659,0,4,1
33,0.694888,0,1,1
1,0.101264,0,3,1
1,0.242813,0,2,1
1,0.413584,0,3,1
7,0.671739,0,0,1
7,0.765688,0,1,1
7,0.839171,0,1,1
48,0.234637,0,8,0
48,0.094183,0,5,0
48,0.03468,0,4,1
48,0.067735,0,5,0
48,0.024776,0,6,1
83,0.563882,0,4,0
83,0.103323,0,4,1
83,0.268968,0,4,1
83,0.481443,0,5,1
81,0.552147,0,3,1
82,0.74256,1,2,1
37,0.606742,1,1,1
82,0.844854,1,2,1
81,0.740051,1,5,1
82,0.910562,1,1,1
38,0.695431,1,2,1
38,0.788669,1,2,1
38,0.857717,1,2,1
38,0.906265,1,1,1
38,0.939168,1,2,1
83,0.684705,1,3,0
56,0.833747,1,1,1
38,0.960916,1,2,0
38,0.169306,1,2,1
46,0.646967,1,2,1
46,0.806842,1,4,1
83,0.104895,1,5,1
83,0.271282,1,2,1
38,0.303347,1,1,1
38,0.445247,1,1,1
38,0.58065,1,1,1
38,0.697639,1,1,1
33,0.812149,1,2,1
31,0.602689,1,6,0
31,0.379898,1,2,1
31,0.494699,1,2,1
31,0.609972,1,1,1
31,0.714093,1,2,1
31,0.799529,1,3,0
31,0.616726,1,6,0
31,0.393868,1,6,1
31,0.509408,1,1,1
31,0.623867,1,2,1
31,0.725942,1,6,0
31,0.516685,1,4,1
31,0.630674,1,5,0
31,0.408121,1,5,1
31,0.524212,1,4,1
23,0.540441,1,8,0
23,0.541893,1,0,1
45,0.559615,1,5,0
45,0.103284,1,4,1
45,0.268909,1,5,0
45,0.101662,1,3,1
45,0.266515,1,4,1
45,0.4787,1,5,1
79,0.778571,1,3,1
39,0.552876,1,3,1
82,0.949841,1,9,0
82,0.141734,1,2,1
82,0.294625,1,4,1
82,0.469394,1,1,1
82,0.636102,1,2,0
82,0.104921,1,3,1
82,0.247602,1,2,1
82,0.418881,1,0,1
57,0.730159,1,3,0
57,0.731739,1,5,1
57,0.731446,1,2,1
57,0.731154,1,2,1
48,0.049134,1,7,1
49,0.385714,1,5,0
49,0.10213,1,5,0
49,0.101205,1,5,1
49,0.265839,1,4,1
49,0.477942,1,4,1
54,0.351852,1,1,1
54,0.382857,1,2,1
54,0.414796,1,6,0
54,0.323394,1,4,1
54,0.353308,1,5,1
54,0.384363,1,7,1
54,0.416341,1,3,1
54,0.448996,1,1,1
80,0.694021,1,3,1
82,0.591022,1,3,0
82,0.104244,1,1,1
82,0.246717,1,3,1
82,0.417904,1,1,1
80,0.837221,1,5,0
80,0.110172,1,4,1
80,0.279002,1,6,0
80,0.101697,1,4,1
80,0.266566,1,5,1
80,0.478757,1,3,1
42,0.439223,1,5,0
42,0.345572,1,3,0
42,0.262719,1,4,0
42,0.194058,1,4,0
42,0.140175,1,5,1
42,0.157544,1,5,0
42,0.112563,1,4,1
42,0.127185,1,5,1
42,0.14329,1,3,1
42,0.160955,1,2,1
42,0.18024,1,2,0
42,0.129643,1,3,1
42,0.145991,1,2,1
42,0.16391,1,2,1
43,0.521959,1,3,0
43,0.103453,1,2,1
43,0.245683,1,1,1
43,0.416761,1,2,1
43,0.589079,1,2,1
82,0.590127,1,2,1
33,0.890184,1,2,1
33,0.93789,1,1,1
33,0.965556,1,4,1
34,0.929246,1,1,1
34,0.960624,1,2,1
34,0.978364,1,2,0
34,0.192515,1,2,0
34,0.101537,1,1,1
34,0.243171,1,1,1
34,0.413981,1,2,1
34,0.586523,1,2,1
34,0.732273,1,1,1
34,0.837914,1,1,1
35,0.850949,1,2,1
35,0.850781,1,0,1
35,0.850612,1,3,1
35,0.850444,1,2,1
35,0.850276,1,2,1
35,0.850107,1,3,1
35,0.849939,1,3,1
97,0.703549,1,3,1
97,0.869944,1,3,0
97,0.110928,1,5,1
97,0.314176,1,1,1
97,0.580152,1,5,1
98,0.561086,1,5,0
98,0.103297,1,3,0
98,0.101207,1,3,0
98,0.101203,1,2,1
98,0.265836,1,4,0
98,0.101652,1,3,1
98,0.2665,1,4,1
98,0.478683,1,4,0
98,0.102651,1,3,0
98,0.101206,1,4,1
98,0.265841,1,4,0
98,0.101652,1,5,1
98,0.2665,1,5,1
98,0.478683,1,4,0
98,0.102651,1,6,1
98,0.267977,1,2,1
98,0.480335,1,7,0
98,0.102662,1,3,0
98,0.101206,1,6,1
98,0.265841,1,1,1
98,0.477944,1,5,0
98,0.102646,1,4,0
98,0.101206,1,6,1
98,0.265841,1,4,1
98,0.477944,1,1,1
98,0.681829,1,8,0
98,0.104844,1,5,0
98,0.101211,1,4,1
98,0.265848,1,2,1
98,0.477952,1,6,0
98,0.102646,1,3,1
98,0.267969,1,4,1
98,0.480327,1,4,1
47,0.808429,1,3,0
47,0.110409,1,2,0
47,0.10128,1,3,1
47,0.242834,1,3,0
47,0.101722,1,2,0
47,0.101255,1,2,1
47,0.242802,1,3,0
47,0.101722,1,1,1
47,0.243414,1,1,1
47,0.41425,1,2,1
45,0.682451,1,4,1
55,0.571429,1,4,1
55,0.571245,1,1,0
55,0.574119,1,3,1
55,0.573934,1,1,1
50,0.621212,1,1,0
50,0.103945,1,2,1
50,0.269884,1,4,1
50,0.482464,1,3,1
50,0.685542,1,6,0
50,0.104911,1,2,0
50,0.101211,1,5,0
50,0.101203,1,4,1
50,0.265836,1,5,1
50,0.477938,1,5,1
37,0.606454,1,3,1
53,0.586592,1,3,1
53,0.732326,1,4,1
53,0.83795,1,1,1
53,0.906308,1,1,1
53,0.947363,1,2,1
50,0.681824,1,2,1
50,0.829509,1,3,0
50,0.109681,1,0,1
50,0.278287,1,2,1
50,0.491768,1,3,1
50,0.693113,1,2,1
50,0.83665,1,0,1
57,0.730861,1,1,1
50,0.919825,1,5,1
50,0.962348,1,0,1
2,0.417943,1,4,1
45,0.829908,1,3,1
49,0.681827,1,2,1
47,0.586771,1,5,1
40,0.754491,1,3,1
40,0.754274,1,2,1
40,0.754056,1,2,0
40,0.75615,1,1,1
40,0.755933,1,2,1
40,0.755716,1,2,0
40,0.7578,1,1,1
40,0.757583,1,2,1
40,0.757367,1,1,1
40,0.75715,1,3,0
83,0.484021,1,5,0
83,0.102687,1,3,1
83,0.268029,1,5,1
83,0.480394,1,6,0
83,0.102663,1,4,1
83,0.267993,1,4,1
83,0.480354,1,5,1
80,0.682498,1,3,1
52,0.423592,1,2,1
52,0.42295,1,5,0
52,0.42434,1,6,0
52,0.425729,1,8,0
52,0.427118,1,5,1
52,0.426469,1,4,1
4,0.579365,1,10,0
4,0.581003,1,0,1
4,0.580611,1,6,1
4,0.580219,1,4,0
4,0.581855,1,5,1
4,0.581463,1,0,1
4,0.581071,1,6,0
4,0.582705,1,7,0
4,0.584336,1,1,1
4,0.583943,1,2,1
4,0.58355,1,4,1
4,0.583157,1,5,0
38,0.790353,1,3,1
38,0.858926,1,2,1
80,0.829938,1,5,1
81,0.865354,1,4,1
83,0.683811,1,4,1
83,0.830773,1,2,1
38,0.907097,1,3,1
38,0.939723,1,2,1
33,0.981112,1,3,1
31,0.637666,1,5,1
31,0.737567,1,1,1
31,0.817774,1,5,1
31,0.877529,1,1,1
31,0.919611,1,5,0
31,0.821859,1,5,1
31,0.88047,1,5,1
31,0.921632,1,6,1
31,0.949431,1,3,1
45,0.916209,1,8,1
79,0.887782,1,2,1
39,0.705764,1,5,1
82,0.735062,1,2,1
82,0.839802,1,0,1
57,0.730569,1,1,1
48,0.094255,1,8,0
48,0.034708,1,5,1
48,0.067786,1,8,0
48,0.024795,1,6,1
48,0.04917,1,7,0
48,0.01804,1,7,1
49,0.829511,1,5,0
49,0.109681,1,4,1
49,0.278287,1,4,1
49,0.491768,1,4,1
54,0.482058,1,6,0
54,0.385483,1,3,0
54,0.297316,1,1,1
54,0.326032,1,4,1
54,0.356057,1,6,0
54,0.271709,1,1,1
54,0.299062,1,5,0
54,0.223666,1,4,1
54,0.247958,1,2,1
54,0.273881,1,1,1
82,0.907452,1,3,1
82,0.94803,1,1,1
80,0.916226,1,5,1
42,0.183457,1,4,0
42,0.132086,1,4,1
43,0.734252,1,3,1
82,0.971298,1,2,1
43,0.839254,1,3,1
33,0.989707,1,2,1
34,0.906286,1,2,1
34,0.94735,1,1,1
34,0.970915,1,1,1
34,0.984085,1,1,1
34,0.991338,1,1,1
33,0.99441,1,4,0
33,0.378229,1,1,1
33,0.552992,1,2,0
33,0.103779,1,3,0
33,0.101261,1,3,1
98,0.683789,1,5,1
98,0.830759,1,4,0
98,0.109757,1,6,1
98,0.278399,1,1,1
98,0.491891,1,9,0
45,0.960576,1,4,1
47,0.732465,1,2,1
47,0.838044,1,2,0
47,0.11251,1,0,1
47,0.25747,1,0,1
47,0.429704,1,1,1
55,0.57375,1,2,0
55,0.576617,1,4,0
55,0.579478,1,2,1
55,0.579289,1,3,1
55,0.579101,1,1,1
50,0.9827,1,3,1
50,0.992132,1,4,1
50,0.996439,1,5,1
50,0.998392,1,3,1
50,0.999274,1,3,1
50,0.999673,1,3,1
50,0.999852,1,1,1
50,0.999933,1,2,1
53,0.970922,1,3,1
53,0.984089,1,4,1
53,0.99134,1,1,1
53,0.9953,1,5,1
50,0.99997,1,4,1
49,0.693113,1,3,0
49,0.105051,1,5,1
49,0.271511,1,5,1
49,0.484274,1,2,1
47,0.600878,3,1,1
40,0.759225,3,2,1
40,0.759009,3,3,1
40,0.758793,3,2,1
40,0.758577,3,1,1
83,0.916675,3,3,0
52,0.425821,3,2,1
52,0.425174,3,5,0
52,0.426563,3,6,1
52,0.425915,3,4,1
19,0.758242,3,4,1
18,0.86166,3,0,1
22,0.975904,3,2,1
21,0.655172,3,4,1
21,0.654765,3,4,1
68,0.833333,3,4,1
21,0.654357,3,4,1
21,0.653949,3,3,0
67,0.708333,3,0,1
21,0.655424,3,2,0
21,0.656896,3,4,1
21,0.656488,3,1,1
21,0.65608,3,2,1
21,0.655673,3,8,0
21,0.657144,3,4,0
21,0.658611,3,3,1
21,0.658203,3,1,1
21,0.657796,3,2,1
21,0.657388,3,5,0
54,0.301357,3,3,1
54,0.330271,3,4,0
54,0.249724,3,2,1
54,0.275759,3,3,1
54,0.30334,3,5,0
42,0.148674,3,4,1
42,0.166842,3,5,0
42,0.119528,3,2,1
42,0.134865,3,3,1
33,0.242809,3,0,1
33,0.413579,3,0,1
35,0.84977,3,1,1
35,0.849601,3,0,1
35,0.849432,3,3,0
35,0.850856,3,1,1
35,0.850688,3,7,0
21,0.658855,3,4,1
21,0.658447,3,6,0
118,0.47619,3,5,1
21,0.659911,3,7,0
21,0.661371,3,5,1
21,0.660964,3,4,0
21,0.662421,3,6,0
83,0.563882,0,2,1
82,0.74256,0,2,1
83,0.748754,0,3,1
43,0.521959,0,2,0
43,0.103453,0,3,1
43,0.245683,0,2,0
43,0.101733,0,4,1
43,0.243429,0,2,1
81,0.740051,0,5,1
38,0.695431,0,1,1
80,0.694021,0,3,0
80,0.105068,0,4,1
80,0.271536,0,3,0
80,0.101671,0,4,0
80,0.101204,0,4,1
82,0.844854,0,0,1
82,0.910562,0,3,1
80,0.265837,0,5,0
80,0.101652,0,4,0
80,0.101204,0,3,0
80,0.101203,2,3,0
80,0.101203,2,4,1
80,0.265836,2,6,0
80,0.101652,2,3,1
80,0.2665,2,4,0
80,0.101654,2,4,0
80,0.101204,2,2,1
80,0.265837,2,2,0
80,0.101652,2,4,0
80,0.101204,2,3,1
80,0.265837,2,3,1
37,0.606742,2,1,1
43,0.414266,2,4,1
80,0.47794,2,5,1
80,0.681826,2,2,1
80,0.82951,2,4,0
80,0.109681,2,5,0
80,0.101222,2,3,1
80,0.265864,2,4,1
80,0.47797,2,4,1
18,0.86166,2,0,1
80,0.68185,2,4,0
80,0.104845,2,5,0
80,0.101211,2,6,1
80,0.265848,2,3,1
80,0.477952,2,6,0
80,0.102646,2,4,0
80,0.101206,2,5,1
80,0.265841,2,2,1
82,0.949841,2,3,0
82,0.141734,2,3,0
82,0.101372,2,0,1
82,0.242955,2,1,1
82,0.413741,2,1,1
46,0.646967,2,5,0
38,0.788669,2,2,1
46,0.10429,2,3,0
56,0.833747,2,1,1
56,0.833605,2,1,1
46,0.10121,2,4,1
38,0.857717,2,2,0
38,0.118767,2,1,1
38,0.245847,2,2,1
46,0.265846,2,1,0
46,0.101652,2,3,1
81,0.865354,2,5,1
83,0.870508,2,4,1
83,0.93759,2,4,1
38,0.386169,2,1,1
38,0.525982,2,2,1
38,0.651731,2,1,1
38,0.754831,2,2,1
38,0.833137,2,2,1
33,0.694888,2,4,1
31,0.602689,2,1,0
31,0.379898,2,4,1
31,0.494699,2,2,1
31,0.609972,2,4,1
31,0.714093,2,1,1
31,0.799529,2,5,0
31,0.616726,2,6,0
31,0.393868,2,5,1
31,0.509408,2,5,1
31,0.623867,2,7,1
31,0.725942,2,4,1
45,0.559615,2,6,0
45,0.103284,2,4,1
45,0.268909,2,7,0
45,0.101662,2,2,0
45,0.101204,2,4,1
45,0.265837,2,4,1
45,0.47794,2,4,1
79,0.778571,2,2,1
39,0.552876,2,2,0
39,0.103777,2,3,1
39,0.246107,2,1,1
39,0.41723,2,4,0
39,0.10261,2,4,1
39,0.244579,2,2,1
39,0.41554,2,5,1
82,0.586303,2,2,1
82,0.732102,2,2,0
82,0.107115,2,3,1
82,0.250465,2,2,1
82,0.422033,2,0,1
57,0.730159,2,3,1
48,0.234637,2,5,0
48,0.094183,2,6,0
48,0.03468,2,6,0
48,0.0129,2,8,0
48,0.005362,2,5,0
49,0.385714,2,5,1
49,0.600809,2,5,1
49,0.775313,2,5,1
54,0.351852,2,1,1
54,0.382857,2,3,1
54,0.414796,2,5,1
54,0.447424,2,2,1
54,0.480473,2,5,1
80,0.477944,2,3,1
82,0.593904,1,5,0
82,0.104283,1,2,1
82,0.246768,1,3,1
82,0.41796,1,3,1
82,0.590179,1,1,1
80,0.681829,1,4,0
80,0.104844,1,6,0
80,0.101211,1,5,1
80,0.265848,1,4,1
80,0.477952,1,3,1
42,0.439223,1,6,0
42,0.345572,1,5,1
42,0.376356,1,3,1
42,0.408121,1,4,1
42,0.440628,1,2,1
42,0.473613,1,3,1
43,0.586786,1,3,1
43,0.732477,1,2,1
82,0.735102,1,1,1
33,0.812149,1,2,1
33,0.890184,1,2,1
33,0.93789,1,0,1
34,0.789386,1,1,1
34,0.875659,1,2,1
34,0.929246,1,1,1
34,0.960624,1,1,1
34,0.978364,1,1,1
34,0.988197,1,1,1
35,0.850949,1,3,1
35,0.850781,1,3,1
35,0.850612,1,4,1
35,0.850444,1,7,0
35,0.85186,1,6,0
35,0.853264,1,3,1
35,0.853098,1,1,1
35,0.852932,1,3,1
97,0.703549,1,3,1
97,0.869944,1,7,1
98,0.561086,1,4,1
98,0.746693,1,4,0
98,0.10628,1,6,0
98,0.101214,1,0,1
98,0.265853,1,6,0
98,0.101652,1,4,0
98,0.101204,1,3,1
98,0.265837,1,3,1
98,0.47794,1,6,0
98,0.102646,1,3,0
98,0.101206,1,6,1
98,0.265841,1,2,1
98,0.477944,1,4,1
98,0.681829,1,3,1
98,0.829512,1,3,1
47,0.808429,1,1,0
47,0.110409,1,2,1
47,0.254747,1,2,1
47,0.426729,1,3,1
47,0.598181,1,1,1
47,0.74126,1,3,1
45,0.681826,1,2,1
55,0.571429,1,6,1
50,0.621212,1,2,1
50,0.78947,1,4,1
50,0.893953,1,3,1
50,0.94952,1,5,1
37,0.606454,1,0,1
51,0.533333,1,0,1
53,0.586592,1,2,1
53,0.732326,1,2,1
53,0.83795,1,4,1
53,0.906308,1,2,1
53,0.947363,1,1,1
50,0.976654,1,5,1
50,0.98935,1,1,1
50,0.995173,1,2,1
50,0.997818,1,3,1
50,0.999015,1,2,1
57,0.729866,1,2,0
57,0.731447,1,1,1
57,0.731155,1,1,1
50,0.999556,3,6,1
2,0.417943,3,6,1
2,0.563463,3,6,1
45,0.82951,3,5,0
49,0.885922,3,5,0
49,0.114777,3,7,1
49,0.285681,3,4,1
2,0.698747,3,6,1
47,0.84398,3,0,1
40,0.754491,3,1,1
40,0.754274,3,1,0
40,0.756366,3,3,1
40,0.756149,3,4,1
40,0.755932,3,2,1
40,0.755715,3,2,1
40,0.755498,3,2,0
40,0.757583,3,3,1
40,0.757367,3,3,0
40,0.759441,3,2,1
83,0.970959,3,4,0
83,0.157452,3,4,1
83,0.345055,3,4,1
83,0.561578,3,4,1
80,0.681835,3,6,0
80,0.104844,3,4,0
80,0.101211,3,5,0
80,0.101203,3,3,1
52,0.423592,3,5,1
52,0.42295,3,7,0
52,0.42434,3,5,0
52,0.425729,3,7,1
52,0.425083,3,5,1
52,0.424437,3,7,1
46,0.2665,3,3,1
38,0.889224,3,1,0
38,0.124504,3,3,1
38,0.252493,3,2,1
46,0.478683,3,1,0
38,0.393131,3,1,1
46,0.102651,3,2,1
46,0.267977,3,3,1
35,0.852765,3,7,0
35,0.854162,3,10,0
35,0.855548,3,1,1
35,0.855384,3,0,1
35,0.855219,3,7,1
35,0.855054,3,2,1
35,0.85489,3,1,1
98,0.915996,3,2,1
48,0.002804,3,7,1
48,0.006566,3,3,1
48,0.013984,3,7,1
40,0.759225,3,2,1
40,0.759009,3,1,1
40,0.758792,3,1,1
40,0.758576,3,4,1
80,0.265836,3,2,1
80,0.477938,3,6,0
80,0.102646,3,4,0
80,0.101206,3,3,1
80,0.265841,3,3,0
80,0.101652,3,5,0
80,0.101204,3,7,0
80,0.101203,3,3,1
80,0.265836,3,5,0
80,0.101652,3,5,0
80,0.101204,3,3,1
80,0.265837,3,5,0
80,0.101652,3,2,1
80,0.2665,3,4,1
80,0.478683,3,3,0
80,0.102651,3,4,0
80,0.101206,3,4,1
80,0.265841,3,4,0
80,0.101652,3,4,0
80,0.101204,3,3,1
80,0.265837,3,5,1
80,0.47794,3,3,1
18,0.861534,3,1,1
22,0.975904,3,1,1
68,0.833333,3,0,1
19,0.758242,3,5,1
68,0.833191,3,4,1
21,0.655172,3,3,0
21,0.656645,3,5,0
30,0.619433,3,2,0
30,0.522963,3,5,0
30,0.424858,3,2,1
30,0.457646,3,2,0
30,0.362576,3,4,1
30,0.393934,3,3,1
30,0.426144,3,2,0
30,0.333646,3,3,1
30,0.363979,3,2,1
30,0.395381,3,4,1
83,0.747056,3,3,1
96,0.489655,3,6,0
96,0.491414,3,0,1
96,0.49109,3,2,1
96,0.490767,3,3,0
96,0.492524,3,6,1
96,0.4922,3,5,1
96,0.491875,3,4,1
107,0.348361,3,5,0
107,0.244595,3,8,0
107,0.164236,3,3,1
107,0.215962,3,4,0
86,0.508333,3,4,0
81,0.934927,3,5,1
82,0.839829,3,1,1
38,0.532547,3,1,1
38,0.657335,3,2,1
38,0.759226,3,2,1
80,0.681826,3,4,1
43,0.838052,3,3,1
82,0.907468,3,0,1
82,0.94804,3,4,1
80,0.82951,3,4,1
80,0.915995,3,6,1
82,0.971304,3,2,1
58,0.669118,3,3,1
46,0.480335,3,3,1
46,0.683796,3,3,1
46,0.830763,3,2,1
46,0.916669,3,2,1
46,0.960802,3,3,1
30,0.427623,3,3,0
30,0.334989,3,4,1
30,0.365375,3,1,1
30,0.39682,3,3,0
30,0.307334,3,1,1
30,0.336532,3,4,1
30,0.366978,3,6,1
30,0.398472,3,6,1
30,0.430782,3,2,1
99,0.551601,3,2,1
99,0.662713,3,4,0
99,0.44235,3,4,0
99,0.242907,3,4,0
99,0.115332,3,5,0
99,0.050843,3,4,0
99,0.0221,3,4,0
99,0.010012,3,4,1
99,0.016857,3,4,0
99,0.007852,3,4,1
99,0.013452,3,1,1
99,0.022262,3,1,1
99,0.036005,3,4,0
99,0.015807,3,3,1
99,0.025949,3,5,1
99,0.041714,3,3,1
17,0.760563,3,4,1
19,0.75796,3,3,1
99,0.06585,3,5,0
99,0.028583,3,3,1
99,0.045778,3,6,1
99,0.072,3,6,0
105,0.777778,3,0,1
105,0.777616,3,3,1
105,0.777454,3,1,1
105,0.777293,3,2,1
105,0.777131,3,0,1
104,0.608187,3,3,1
61,0.678049,3,5,1
59,0.532075,3,0,1
99,0.031275,3,6,0
99,0.013825,3,2,1
99,0.022846,3,6,0
99,0.01032,3,4,1
99,0.017342,3,4,1
99,0.028348,3,1,1
60,0.650376,3,3,1
120,0.696833,3,1,1
120,0.696291,3,6,0
120,0.697439,3,4,0
120,0.698584,3,8,0
120,0.699726,3,3,0
21,0.658114,3,3,0
21,0.659578,3,3,1
21,0.659171,3,7,0
21,0.660633,3,1,0
21,0.662091,3,0,1
46,0.981975,3,3,1
46,0.9918,3,2,1
80,0.960471,3,3,1
83,0.869506,3,3,1
83,0.937073,3,4,1
38,0.836359,3,2,1
38,0.891473,3,2,1
38,0.929247,3,2,1
38,0.954405,3,2,1
33,0.965556,3,3,1
31,0.808783,3,1,1
31,0.871022,3,5,1
31,0.915124,3,1,1
31,0.945095,3,2,1
31,0.964888,3,5,0
31,0.917228,3,5,1
31,0.9465,3,6,1
31,0.965805,3,2,1
31,0.978303,3,2,1
28,0.683908,3,4,0
28,0.685303,3,5,1
28,0.684899,3,1,0
28,0.686291,3,0,1
28,0.685887,3,3,1
45,0.109681,3,4,1
79,0.887782,3,1,1
39,0.587957,3,3,1
82,0.9843,3,2,1
82,0.991456,3,0,1
57,0.730862,3,4,1
48,0.028455,3,8,0
49,0.499854,3,4,0
49,0.102797,3,4,1
49,0.268192,3,4,0
49,0.10166,3,6,0
54,0.51366,3,6,0
54,0.415791,3,2,1
54,0.448436,3,3,1
54,0.481494,3,4,1
54,0.514681,3,1,1
54,0.547709,3,1,1
54,0.580298,3,5,1
54,0.61218,3,4,1
48,0.010723,3,3,1
49,0.101204,3,5,1
49,0.265837,3,4,1
49,0.47794,3,4,1
82,0.995363,3,1,1
82,0.997488,3,2,1
80,0.98182,3,4,1
42,0.506795,3,5,0
42,0.409143,3,4,1
42,0.441669,3,4,1
42,0.474665,3,3,1
42,0.507848,3,5,1
43,0.906371,3,2,1
43,0.9474,3,2,1
82,0.99864,3,0,1
33,0.981112,3,1,1
33,0.989707,3,0,1
33,0.99441,3,0,1
34,0.993586,3,2,1
34,0.996522,3,2,1
34,0.998116,3,1,1
34,0.998981,3,1,1
35,0.854725,3,2,1
35,0.854559,3,0,1
35,0.854394,3,4,1
35,0.854229,3,5,0
35,0.855614,3,7,0
35,0.856988,3,2,1
35,0.856825,3,5,1
97,0.949106,3,4,1
97,0.981057,3,2,1
98,0.960472,3,4,1
98,0.98182,3,3,0
98,0.188796,3,7,1
98,0.385962,3,2,1
98,0.601041,3,9,0
98,0.103706,3,5,1
47,0.910026,3,0,1
47,0.949529,3,3,1
47,0.972143,3,2,1
47,0.984765,3,2,1
47,0.99171,3,1,1
45,0.278287,3,4,1
50,0.9998,3,3,1
50,0.99991,3,4,0
50,0.961233,3,4,1
50,0.982177,3,6,1
50,0.991893,3,4,1
37,0.606166,3,2,1
53,0.970922,3,2,0
53,0.170423,3,3,1
53,0.329844,3,1,1
53,0.505536,3,2,1
53,0.66697,3,3,0
53,0.10549,3,4,0
53,0.101266,3,2,1
53,0.242815,3,2,1
53,0.413586,3,2,1
98,0.269532,3,5,1
98,0.482072,3,2,0
98,0.102674,3,4,0
98,0.101206,3,1,1
98,0.265841,3,1,1
50,0.99633,3,2,1
50,0.998342,3,1,1
50,0.999252,3,5,1
50,0.999663,3,1,1
50,0.999848,3,2,1
50,0.999931,3,4,1
49,0.681826,3,6,1
49,0.82951,3,2,1
49,0.915995,3,6,1
47,0.995502,3,3,0
47,0.421728,3,1,1
47,0.593626,3,2,1
47,0.73776,3,4,1
40,0.75836,3,2,1
40,0.758144,3,2,0
40,0.760213,3,1,1
40,0.759997,3,3,1
40,0.759781,3,2,1
83,0.970711,3,4,1
52,0.423793,3,2,1
52,0.42315,3,8,0
52,0.42454,3,6,0
52,0.425929,3,4,1
52,0.425282,3,5,0
52,0.426671,3,6,1
19,0.757678,3,1,1
18,0.861407,3,1,1
22,0.999998,3,0,1
21,0.661684,3,2,0
21,0.663139,3,4,0
30,0.463652,3,4,0
30,0.368172,3,1,0
30,0.282184,3,5,1
30,0.310117,3,4,0
30,0.232829,3,2,1
30,0.257756,3,5,1
30,0.284288,3,1,1
30,0.312334,3,5,0
30,0.234675,3,5,1
30,0.259727,3,4,0
53,0.58616,3,2,1
2,0.806474,3,6,0
2,0.458088,3,6,0
2,0.146953,3,7,0
2,0.034659,3,4,1
2,0.061466,3,6,0
